transaction_id,items,basket_size
id_3654,"['other_vegetables', 'condensed_milk', 'soda', 'newspapers']",4
id_3655,"['whole_milk', 'coffee', 'chocolate', 'shopping_bags']",4
id_3656,"['male_cosmetics', 'napkins']",2
id_3663,"['whole_milk', 'ice_cream', 'prosecco']",3
id_3664,"['citrus_fruit', 'prosecco', 'specialty_bar', 'shopping_bags']",4
id_3670,"['berries', 'yogurt', 'specialty_cheese']",3
id_3672,"['whole_milk', 'yogurt', 'roll_products']",3
id_3675,"['meat', 'frozen_vegetables', 'soda']",3
id_3676,"['grapes', 'chocolate']",2
id_3678,"['whole_milk', 'domestic_eggs']",2
id_3679,"['tropical_fruit', 'pip_fruit']",2
id_3680,"['whole_milk', 'butter_milk', 'cream_cheese', 'fruit/vegetable_juice']",4
id_3681,"['chicken', 'butter']",2
id_3682,"['other_vegetables', 'roll_products']",2
id_3683,"['citrus_fruit', 'hard_cheese']",2
id_3685,"['candy', 'hygiene_articles']",2
id_3686,"['grapes', 'rolls/buns', 'long_life_bakery_product', 'candy']",4
id_3693,"['white_bread', 'specialty_bar']",2
id_3694,"['beverages', 'rolls/buns', 'bottled_water']",3
id_3695,"['soda', 'specialty_chocolate', 'shopping_bags']",3
id_3696,"['tropical_fruit', 'waffles', 'newspapers']",3
id_3697,"['rolls/buns', 'soda']",2
id_3699,"['other_vegetables', 'frozen_meals', 'soda']",3
id_3700,"['root_vegetables', 'yogurt', 'uht-milk', 'rolls/buns']",4
id_3701,"['whole_milk', 'napkins']",2
id_3703,"['artif_sweetener', 'coffee']",2
id_3705,"['coffee', 'syrup']",2
id_3707,"['onions', 'fruit/vegetable_juice']",2
id_3708,"['beef', 'other_vegetables', 'whole_milk', 'ice_cream']",4
id_3709,"['chewing_gum', 'napkins']",2
id_3710,"['rolls/buns', 'dishes']",2
id_3711,"['whole_milk', 'frozen_vegetables']",2
id_3713,"['uht-milk', 'specialty_bar']",2
id_3714,"['beverages', 'cream_cheese']",2
id_3716,"['root_vegetables', 'whole_milk', 'long_life_bakery_product', 'cling_film/bags']",4
id_3718,"['tropical_fruit', 'yogurt', 'bottled_water', 'specialty_chocolate']",4
id_3721,"['onions', 'whipped/sour_cream', 'newspapers']",3
id_3723,"['whole_milk', 'soda', 'fruit/vegetable_juice', 'shopping_bags']",4
id_3725,"['meat', 'whole_milk', 'domestic_eggs', 'pastry']",4
id_3726,"['other_vegetables', 'condensed_milk', 'soda', 'misc_beverages']",4
id_3728,"['whole_milk', 'brown_bread', 'salt', 'sugar']",4
id_3729,"['whole_milk', 'butter']",2
id_3731,"['herbs', 'butter', 'chocolate']",3
id_3733,"['rolls/buns', 'soda', 'female_sanitary_products']",3
id_3736,"['root_vegetables', 'yogurt', 'soda', 'popcorn']",4
id_3739,"['yogurt', 'flour', 'sugar', 'baking_powder']",4
id_3741,"['pip_fruit', 'processed_cheese', 'bottled_water']",3
id_3742,"['tropical_fruit', 'pip_fruit', 'frozen_meals', 'softener']",4
id_3743,"['chicken', 'root_vegetables', 'whole_milk']",3
id_3744,"['whole_milk', 'yogurt', 'bottled_water']",3
id_3745,"['pip_fruit', 'newspapers']",2
id_3746,"['beef', 'citrus_fruit', 'curd', 'butter_milk']",4
id_3747,"['whole_milk', 'butter']",2
id_3748,"['citrus_fruit', 'rolls/buns']",2
id_3749,"['pastry', 'soda']",2
id_3751,"['whole_milk', 'rolls/buns', 'pastry']",3
id_3752,"['beverages', 'cream_cheese']",2
id_3753,"['citrus_fruit', 'yogurt', 'newspapers']",3
id_3754,"['berries', 'yogurt', 'whipped/sour_cream', 'sugar']",4
id_3755,"['rolls/buns', 'soda']",2
id_3756,"['beverages', 'processed_cheese', 'coffee']",3
id_3759,"['curd_cheese', 'rolls/buns']",2
id_3760,"['grapes', 'uht-milk']",2
id_3761,"['pip_fruit', 'other_vegetables', 'margarine', 'photo/film']",4
id_3764,"['rolls/buns', 'bottled_water']",2
id_3765,"['pip_fruit', 'rolls/buns', 'soda', 'skin_care']",4
id_3767,"['whole_milk', 'pastry']",2
id_3771,"['domestic_eggs', 'rolls/buns', 'flour']",3
id_3772,"['dessert', 'specialty_bar', 'newspapers']",3
id_3773,"['frankfurter', 'rolls/buns']",2
id_3774,"['citrus_fruit', 'tropical_fruit', 'whole_milk', 'yogurt']",4
id_3775,"['liver_loaf', 'curd', 'rolls/buns', 'newspapers']",4
id_3776,"['frankfurter', 'frozen_dessert', 'rolls/buns']",3
id_3777,"['whole_milk', 'napkins']",2
id_3778,"['whole_milk', 'shopping_bags']",2
id_3781,"['grapes', 'pastry', 'coffee', 'hair_spray']",4
id_3784,"['pip_fruit', 'cream_cheese', 'rolls/buns']",3
id_3785,"['tropical_fruit', 'whole_milk', 'yogurt']",3
id_3786,"['whipped/sour_cream', 'frozen_vegetables', 'flour', 'flower_(seeds)']",4
id_3787,"['tropical_fruit', 'pasta', 'candy']",3
id_3788,"['frankfurter', 'pip_fruit', 'other_vegetables', 'yogurt']",4
id_3790,"['berries', 'whipped/sour_cream']",2
id_3791,"['chicken', 'whole_milk', 'rolls/buns', 'pasta']",4
id_3793,"['other_vegetables', 'chocolate']",2
id_3794,"['frankfurter', 'yogurt', 'domestic_eggs']",3
id_3796,"['soda', 'chocolate', 'candy']",3
id_3798,"['tropical_fruit', 'beverages']",2
id_3799,"['butter', 'rolls/buns', 'soda', 'specialty_bar']",4
id_3800,"['other_vegetables', 'rolls/buns', 'canned_fish']",3
id_3802,"['curd', 'zwieback']",2
id_3803,"['whole_milk', 'shopping_bags']",2
id_3804,"['frozen_meals', 'cereals', 'shopping_bags']",3
id_3806,"['soda', 'chocolate']",2
id_3808,"['frozen_vegetables', 'specialty_chocolate']",2
id_3809,"['yogurt', 'frozen_vegetables', 'cat_food']",3
id_3810,"['whole_milk', 'yogurt', 'pastry', 'waffles']",4
id_3812,"['yogurt', 'dog_food', 'newspapers']",3
id_3813,"['tropical_fruit', 'berries', 'whipped/sour_cream']",3
id_3814,"['grapes', 'cream_cheese']",2
id_3816,"['frankfurter', 'tropical_fruit']",2
id_3818,"['baking_powder', 'misc_beverages', 'shopping_bags']",3
id_3820,"['processed_cheese', 'soda']",2
id_3821,"['jam', 'cocoa_drinks', 'soda']",3
id_3822,"['pip_fruit', 'hygiene_articles']",2
id_3824,"['whole_milk', 'canned_fish', 'cat_food', 'pet_care']",4
id_3825,"['chewing_gum', 'shopping_bags']",2
id_3826,"['chicken', 'other_vegetables', 'whole_milk', 'pastry']",4
id_3829,"['yogurt', 'tea', 'fruit/vegetable_juice', 'hygiene_articles']",4
id_3830,"['whole_milk', 'beverages']",2
id_3831,"['beverages', 'rolls/buns', 'chewing_gum']",3
id_3833,"['pastry', 'oil']",2
id_3834,"['processed_cheese', 'bottled_water', 'soda']",3
id_3836,"['beef', 'other_vegetables', 'waffles', 'pot_plants']",4
id_3838,"['soda', 'misc_beverages', 'salty_snack', 'chewing_gum']",4
id_3840,"['beef', 'tropical_fruit', 'yogurt']",3
id_3842,"['soda', 'specialty_chocolate']",2
id_3844,"['tropical_fruit', 'root_vegetables', 'other_vegetables', 'napkins']",4
id_3848,"['rolls/buns', 'soda']",2
id_3849,"['rolls/buns', 'soda', 'detergent']",3
id_3850,"['chicken', 'other_vegetables', 'rolls/buns', 'shopping_bags']",4
id_3854,"['whole_milk', 'salty_snack']",2
id_3856,"['whole_milk', 'soda', 'cleaner']",3
id_3857,"['processed_cheese', 'brown_bread']",2
id_3858,"['curd', 'dishes']",2
id_3859,"['chicken', 'other_vegetables']",2
id_3860,"['finished_products', 'pip_fruit', 'yogurt', 'chocolate']",4
id_3861,"['rolls/buns', 'soda', 'cleaner']",3
id_3862,"['fruit/vegetable_juice', 'pot_plants', 'shopping_bags']",3
id_3863,"['other_vegetables', 'dessert', 'white_bread']",3
id_3864,"['frozen_vegetables', 'frozen_fish']",2
id_3865,"['frozen_vegetables', 'seasonal_products', 'hygiene_articles', 'newspapers']",4
id_3866,"['yogurt', 'rolls/buns']",2
id_3867,"['other_vegetables', 'yogurt', 'whipped/sour_cream', 'waffles']",4
id_3868,"['rolls/buns', 'soda']",2
id_3869,"['chicken', 'long_life_bakery_product', 'chocolate']",3
id_3872,"['tropical_fruit', 'pip_fruit']",2
id_3873,"['frozen_dessert', 'soda']",2
id_3874,"['yogurt', 'frozen_fish', 'rolls/buns']",3
id_3875,"['ice_cream', 'white_bread', 'candles']",3
id_3876,"['tropical_fruit', 'dishes']",2
id_3877,"['pasta', 'soda', 'long_life_bakery_product']",3
id_3878,"['soda', 'misc_beverages', 'waffles', 'shopping_bags']",4
id_3880,"['chewing_gum', 'chocolate', 'specialty_chocolate']",3
id_3882,"['waffles', 'chocolate']",2
id_3885,"['long_life_bakery_product', 'detergent']",2
id_3886,"['pastry', 'margarine', 'candy']",3
id_3888,"['coffee', 'shopping_bags']",2
id_3891,"['whole_milk', 'condensed_milk']",2
id_3892,"['tropical_fruit', 'whole_milk', 'chocolate', 'newspapers']",4
id_3893,"['curd', 'chewing_gum', 'specialty_chocolate', 'newspapers']",4
id_3894,"['whole_milk', 'frozen_meals', 'ice_cream']",3
id_3895,"['other_vegetables', 'frozen_vegetables', 'ice_cream']",3
id_3896,"['frankfurter', 'curd', 'soda']",3
id_3897,"['cat_food', 'soda', 'specialty_chocolate']",3
id_3898,"['whole_milk', 'bottled_water']",2
id_3901,"['yogurt', 'cake_bar']",2
id_3902,"['butter_milk', 'rolls/buns']",2
id_3903,"['coffee', 'soda', 'chocolate_marshmallow']",3
id_3904,"['frozen_meals', 'ice_cream', 'brown_bread']",3
id_3906,"['tropical_fruit', 'bottled_water']",2
id_3911,"['other_vegetables', 'uht-milk', 'sugar', 'soda']",4
id_3912,"['meat', 'yogurt', 'napkins']",3
id_3913,"['tropical_fruit', 'white_bread', 'spices', 'instant_food_products']",4
id_3916,"['rolls/buns', 'soda']",2
id_3917,"['pastry', 'soda', 'waffles']",3
id_3922,"['whole_milk', 'baking_powder', 'bottled_water', 'newspapers']",4
id_3923,"['whole_milk', 'dessert']",2
id_3924,"['margarine', 'candles', 'newspapers']",3
id_3925,"['chicken', 'root_vegetables', 'uht-milk', 'specialty_chocolate']",4
id_3926,"['root_vegetables', 'other_vegetables', 'whole_milk', 'flour']",4
id_3928,"['whipped/sour_cream', 'rolls/buns', 'pastry', 'bottled_water']",4
id_3929,"['cream_cheese', 'zwieback']",2
id_3930,"['citrus_fruit', 'root_vegetables', 'butter_milk', 'oil']",4
id_3933,"['curd', 'yogurt']",2
id_3935,"['beverages', 'rolls/buns']",2
id_3936,"['soda', 'fruit/vegetable_juice', 'long_life_bakery_product']",3
id_3938,"['chicken', 'tropical_fruit', 'other_vegetables', 'shopping_bags']",4
id_3939,"['rolls/buns', 'canned_fish', 'soda', 'newspapers']",4
id_3940,"['semi-finished_bread', 'fruit/vegetable_juice', 'newspapers']",3
id_3942,"['condensed_milk', 'coffee']",2
id_3944,"['whole_milk', 'pastry']",2
id_3945,"['citrus_fruit', 'newspapers']",2
id_3946,"['grapes', 'berries', 'waffles']",3
id_3948,"['chicken', 'citrus_fruit', 'root_vegetables']",3
id_3949,"['root_vegetables', 'sugar', 'cat_food']",3
id_3951,"['tropical_fruit', 'butter_milk']",2
id_3952,"['spread_cheese', 'rolls/buns']",2
id_3954,"['pip_fruit', 'semi-finished_bread', 'soups']",3
id_3956,"['yogurt', 'pet_care']",2
id_3958,"['other_vegetables', 'butter', 'margarine', 'specialty_fat']",4
id_3959,"['beverages', 'cake_bar']",2
id_3960,"['pip_fruit', 'whole_milk', 'domestic_eggs']",3
id_3961,"['frozen_meals', 'frozen_fish']",2
id_3963,"['butter', 'uht-milk', 'domestic_eggs', 'waffles']",4
id_3964,"['pip_fruit', 'brown_bread']",2
id_3965,"['other_vegetables', 'yogurt', 'whipped/sour_cream', 'white_bread']",4
id_3966,"['beef', 'root_vegetables', 'other_vegetables', 'whole_milk']",4
id_3968,"['rolls/buns', 'soda', 'waffles', 'newspapers']",4
id_3970,"['beef', 'rolls/buns']",2
id_3972,"['soda', 'chocolate']",2
id_3973,"['whole_milk', 'bottled_water']",2
id_3974,"['brown_bread', 'pastry', 'long_life_bakery_product']",3
id_3976,"['chicken', 'citrus_fruit', 'other_vegetables']",3
id_3978,"['curd', 'yogurt']",2
id_3979,"['rolls/buns', 'brown_bread']",2
id_3981,"['beef', 'other_vegetables', 'newspapers']",3
id_3983,"['chocolate', 'candy']",2
id_3984,"['uht-milk', 'candy', 'napkins']",3
id_3986,"['rolls/buns', 'fruit/vegetable_juice', 'specialty_chocolate', 'newspapers']",4
id_3988,"['grapes', 'root_vegetables', 'other_vegetables', 'domestic_eggs']",4
id_3990,"['beef', 'yogurt', 'margarine']",3
id_3991,"['canned_fish', 'fruit/vegetable_juice', 'make_up_remover']",3
id_3992,"['whole_milk', 'pastry', 'sugar', 'newspapers']",4
id_3993,"['rolls/buns', 'soda']",2
id_3994,"['liver_loaf', 'root_vegetables', 'other_vegetables']",3
id_3998,"['whole_milk', 'curd', 'hard_cheese', 'bottled_water']",4
id_3999,"['soda', 'chocolate', 'specialty_bar', 'napkins']",4
id_4002,"['frankfurter', 'chicken', 'citrus_fruit', 'root_vegetables']",4
id_4005,"['rolls/buns', 'house_keeping_products', 'light_bulbs']",3
id_4006,"['beef', 'packaged_fruit/vegetables', 'pot_plants']",3
id_4007,"['semi-finished_bread', 'instant_coffee']",2
id_4008,"['chicken', 'beef', 'rolls/buns', 'instant_coffee']",4
id_4009,"['pastry', 'soda', 'shopping_bags']",3
id_4011,"['beverages', 'popcorn']",2
id_4012,"['other_vegetables', 'whole_milk', 'rice', 'fruit/vegetable_juice']",4
id_4013,"['tropical_fruit', 'shopping_bags']",2
id_4015,"['pastry', 'coffee', 'waffles']",3
id_4017,"['chicken', 'beef', 'flour', 'salty_snack']",4
id_4018,"['pip_fruit', 'grapes']",2
id_4020,"['citrus_fruit', 'other_vegetables', 'domestic_eggs', 'shopping_bags']",4
id_4023,"['frozen_meals', 'cat_food', 'hair_spray']",3
id_4025,"['ice_cream', 'bottled_water', 'soda']",3
id_4026,"['processed_cheese', 'soda', 'shopping_bags']",3
id_4028,"['grapes', 'popcorn']",2
id_4030,"['tropical_fruit', 'yogurt', 'cream_cheese', 'long_life_bakery_product']",4
id_4031,"['citrus_fruit', 'margarine']",2
id_4032,"['whipped/sour_cream', 'salt']",2
id_4033,"['bottled_water', 'napkins']",2
id_4034,"['grapes', 'misc_beverages', 'fruit/vegetable_juice']",3
id_4035,"['frankfurter', 'processed_cheese']",2
id_4037,"['root_vegetables', 'other_vegetables']",2
id_4040,"['other_vegetables', 'whole_milk', 'napkins']",3
id_4041,"['beef', 'whipped/sour_cream']",2
id_4043,"['other_vegetables', 'cream_cheese']",2
id_4044,"['curd', 'yogurt']",2
id_4045,"['citrus_fruit', 'domestic_eggs', 'bottled_water', 'soda']",4
id_4046,"['whole_milk', 'newspapers']",2
id_4047,"['frozen_dessert', 'semi-finished_bread']",2
id_4049,"['fruit/vegetable_juice', 'cake_bar', 'newspapers']",3
id_4052,"['soda', 'salty_snack', 'specialty_chocolate']",3
id_4054,"['whole_milk', 'rolls/buns']",2
id_4056,"['other_vegetables', 'butter', 'rolls/buns', 'flower_(seeds)']",4
id_4058,"['whole_milk', 'waffles']",2
id_4059,"['salty_snack', 'candy']",2
id_4060,"['pip_fruit', 'chocolate_marshmallow']",2
id_4062,"['whole_milk', 'butter', 'domestic_eggs', 'baking_powder']",4
id_4064,"['pip_fruit', 'specialty_bar']",2
id_4065,"['root_vegetables', 'yogurt']",2
id_4072,"['chocolate', 'candy', 'shopping_bags']",3
id_4073,"['other_vegetables', 'fruit/vegetable_juice', 'chewing_gum']",3
id_4075,"['frankfurter', 'whole_milk', 'frozen_vegetables', 'fruit/vegetable_juice']",4
id_4076,"['citrus_fruit', 'other_vegetables', 'spread_cheese']",3
id_4077,"['whipped/sour_cream', 'cream_cheese']",2
id_4078,"['butter_milk', 'yogurt', 'salty_snack', 'specialty_chocolate']",4
id_4079,"['pastry', 'soda']",2
id_4081,"['whole_milk', 'domestic_eggs', 'brown_bread', 'pastry']",4
id_4082,"['yogurt', 'cereals', 'specialty_bar']",3
id_4083,"['cream_cheese', 'chocolate_marshmallow']",2
id_4086,"['frankfurter', 'whole_milk', 'yogurt', 'napkins']",4
id_4089,"['cereals', 'salty_snack']",2
id_4090,"['tropical_fruit', 'yogurt', 'soda']",3
id_4091,"['whole_milk', 'brown_bread', 'margarine']",3
id_4093,"['tropical_fruit', 'whole_milk']",2
id_4096,"['rolls/buns', 'sugar']",2
id_4098,"['grapes', 'other_vegetables', 'butter', 'newspapers']",4
id_4101,"['root_vegetables', 'whole_milk', 'brown_bread', 'margarine']",4
id_4102,"['whole_milk', 'domestic_eggs']",2
id_4103,"['meat', 'citrus_fruit', 'whole_milk']",3
id_4104,"['grapes', 'other_vegetables', 'pastry', 'dish_cleaner']",4
id_4107,"['frozen_vegetables', 'pasta', 'bottled_water', 'soda']",4
id_4109,"['baking_powder', 'newspapers', 'flower_(seeds)']",3
id_4110,"['curd', 'bottled_water', 'soda']",3
id_4112,"['meat', 'dessert', 'uht-milk', 'fruit/vegetable_juice']",4
id_4115,"['pet_care', 'bottled_water', 'misc_beverages', 'shopping_bags']",4
id_4116,"['rolls/buns', 'photo/film']",2
id_4120,"['berries', 'root_vegetables', 'whipped/sour_cream', 'soda']",4
id_4122,"['yogurt', 'abrasive_cleaner']",2
id_4123,"['rolls/buns', 'pickled_vegetables', 'chewing_gum', 'specialty_chocolate']",4
id_4125,"['frankfurter', 'other_vegetables', 'whole_milk', 'whipped/sour_cream']",4
id_4126,"['meat', 'citrus_fruit', 'hard_cheese', 'soda']",4
id_4127,"['berries', 'other_vegetables', 'semi-finished_bread']",3
id_4128,"['meat', 'specialty_chocolate']",2
id_4129,"['pastry', 'fruit/vegetable_juice']",2
id_4131,"['pip_fruit', 'coffee']",2
id_4132,"['root_vegetables', 'white_bread', 'chewing_gum']",3
id_4133,"['yogurt', 'long_life_bakery_product', 'photo/film', 'pot_plants']",4
id_4134,"['berries', 'herbs', 'pot_plants']",3
id_4135,"['citrus_fruit', 'cream_cheese']",2
id_4136,"['frankfurter', 'rolls/buns']",2
id_4140,"['cleaner', 'female_sanitary_products']",2
id_4141,"['beef', 'root_vegetables', 'yogurt', 'whipped/sour_cream']",4
id_4142,"['bottled_water', 'napkins']",2
id_4145,"['other_vegetables', 'whole_milk', 'soda', 'shopping_bags']",4
id_4148,"['root_vegetables', 'herbs', 'whipped/sour_cream', 'domestic_eggs']",4
id_4149,"['butter', 'bottled_water', 'detergent', 'soap']",4
id_4150,"['root_vegetables', 'whole_milk', 'long_life_bakery_product']",3
id_4151,"['citrus_fruit', 'whipped/sour_cream', 'pastry']",3
id_4155,"['pastry', 'oil', 'margarine']",3
id_4156,"['citrus_fruit', 'domestic_eggs']",2
id_4157,"['soda', 'specialty_chocolate']",2
id_4158,"['roll_products', 'newspapers']",2
id_4159,"['other_vegetables', 'zwieback', 'soda', 'chewing_gum']",4
id_4160,"['chicken', 'root_vegetables', 'long_life_bakery_product']",3
id_4161,"['chicken', 'coffee']",2
id_4163,"['specialty_cheese', 'baking_powder', 'waffles', 'chocolate']",4
id_4164,"['seasonal_products', 'shopping_bags']",2
id_4166,"['rolls/buns', 'newspapers']",2
id_4167,"['whole_milk', 'soda']",2
id_4168,"['ice_cream', 'bottled_water', 'soda']",3
id_4170,"['chicken', 'newspapers']",2
id_4173,"['berries', 'waffles', 'specialty_chocolate']",3
id_4174,"['yogurt', 'whipped/sour_cream']",2
id_4179,"['uht-milk', 'pastry', 'margarine']",3
id_4180,"['other_vegetables', 'yogurt']",2
id_4181,"['liver_loaf', 'rolls/buns']",2
id_4182,"['butter_milk', 'hard_cheese', 'instant_coffee']",3
id_4184,"['rolls/buns', 'pickled_vegetables', 'specialty_bar', 'dental_care']",4
id_4185,"['frankfurter', 'whole_milk', 'pastry', 'potato_products']",4
id_4186,"['frankfurter', 'root_vegetables', 'other_vegetables', 'hard_cheese']",4
id_4187,"['whole_milk', 'zwieback', 'soda']",3
id_4188,"['frankfurter', 'whole_milk']",2
id_4189,"['dessert', 'rolls/buns', 'soda']",3
id_4190,"['other_vegetables', 'whole_milk']",2
id_4191,"['oil', 'hygiene_articles']",2
id_4193,"['tropical_fruit', 'curd']",2
id_4196,"['domestic_eggs', 'rolls/buns', 'margarine']",3
id_4197,"['tropical_fruit', 'other_vegetables', 'soda']",3
id_4198,"['root_vegetables', 'butter_milk', 'cream_cheese', 'spread_cheese']",4
id_4201,"['other_vegetables', 'dessert', 'sugar']",3
id_4203,"['other_vegetables', 'rolls/buns', 'fruit/vegetable_juice', 'cooking_chocolate']",4
id_4204,"['citrus_fruit', 'pip_fruit', 'ice_cream', 'bottled_water']",4
id_4205,"['tropical_fruit', 'rolls/buns', 'bottled_water']",3
id_4206,"['napkins', 'candles']",2
id_4207,"['whole_milk', 'yogurt', 'chocolate']",3
id_4209,"['citrus_fruit', 'whole_milk', 'flour']",3
id_4212,"['beef', 'other_vegetables', 'pastry']",3
id_4214,"['meat', 'soda']",2
id_4215,"['other_vegetables', 'whole_milk', 'white_bread', 'soda']",4
id_4216,"['pip_fruit', 'frozen_vegetables', 'bottled_water']",3
id_4217,"['brown_bread', 'oil', 'dishes']",3
id_4222,"['other_vegetables', 'whipped/sour_cream', 'rolls/buns']",3
id_4225,"['uht-milk', 'soda']",2
id_4226,"['citrus_fruit', 'whole_milk', 'pastry']",3
id_4227,"['uht-milk', 'bottled_water']",2
id_4228,"['whole_milk', 'domestic_eggs', 'specialty_chocolate']",3
id_4229,"['beef', 'other_vegetables', 'pasta', 'instant_food_products']",4
id_4230,"['berries', 'other_vegetables', 'yogurt', 'whipped/sour_cream']",4
id_4233,"['chicken', 'whole_milk', 'white_bread']",3
id_4234,"['napkins', 'dishes']",2
id_4235,"['coffee', 'dish_cleaner']",2
id_4237,"['soap', 'dishes']",2
id_4238,"['yogurt', 'soda']",2
id_4241,"['whole_milk', 'pastry', 'soda', 'specialty_bar']",4
id_4242,"['detergent', 'flower_(seeds)']",2
id_4244,"['tropical_fruit', 'curd', 'newspapers']",3
id_4245,"['meat', 'other_vegetables']",2
id_4247,"['beverages', 'chocolate']",2
id_4249,"['whole_milk', 'newspapers']",2
id_4251,"['liver_loaf', 'whole_milk', 'curd', 'frozen_meals']",4
id_4255,"['frankfurter', 'light_bulbs']",2
id_4256,"['yogurt', 'frozen_vegetables']",2
id_4259,"['other_vegetables', 'uht-milk']",2
id_4262,"['tropical_fruit', 'root_vegetables', 'rolls/buns']",3
id_4267,"['whole_milk', 'soda']",2
id_4268,"['onions', 'whole_milk', 'coffee']",3
id_4272,"['other_vegetables', 'whole_milk', 'soda', 'specialty_bar']",4
id_4273,"['cream_cheese', 'white_bread', 'instant_food_products', 'fruit/vegetable_juice']",4
id_4275,"['curd', 'specialty_chocolate']",2
id_4276,"['curd', 'yogurt']",2
id_4277,"['other_vegetables', 'butter_milk', 'yogurt', 'fruit/vegetable_juice']",4
id_4279,"['soda', 'fruit/vegetable_juice', 'chewing_gum']",3
id_4280,"['other_vegetables', 'soda', 'specialty_bar']",3
id_4281,"['root_vegetables', 'herbs', 'whole_milk']",3
id_4282,"['bottled_water', 'soda', 'fruit/vegetable_juice']",3
id_4284,"['pastry', 'margarine', 'specialty_bar', 'candy']",4
id_4285,"['curd', 'soda']",2
id_4286,"['whole_milk', 'brown_bread']",2
id_4287,"['root_vegetables', 'butter_milk', 'specialty_cheese', 'specialty_bar']",4
id_4288,"['whole_milk', 'cream_cheese', 'newspapers']",3
id_4289,"['hygiene_articles', 'shopping_bags']",2
id_4290,"['other_vegetables', 'specialty_cheese', 'bottled_water', 'chocolate']",4
id_4291,"['other_vegetables', 'frozen_meals', 'specialty_chocolate']",3
id_4293,"['tropical_fruit', 'misc_beverages']",2
id_4294,"['other_vegetables', 'whole_milk', 'brown_bread', 'napkins']",4
id_4295,"['whipped/sour_cream', 'canned_fish']",2
id_4297,"['dessert', 'yogurt', 'soft_cheese', 'soda']",4
id_4298,"['yogurt', 'artif_sweetener', 'fruit/vegetable_juice', 'shopping_bags']",4
id_4299,"['tropical_fruit', 'curd', 'bottled_water', 'napkins']",4
id_4300,"['meat', 'whole_milk', 'rolls/buns']",3
id_4303,"['fish', 'whole_milk']",2
id_4305,"['coffee', 'bottled_water', 'chocolate_marshmallow']",3
id_4306,"['pastry', 'semi-finished_bread', 'sugar']",3
id_4309,"['citrus_fruit', 'pastry']",2
id_4311,"['rolls/buns', 'margarine']",2
id_4312,"['butter', 'salt', 'margarine', 'sugar']",4
id_4313,"['whole_milk', 'cream_cheese']",2
id_4318,"['root_vegetables', 'ice_cream']",2
id_4319,"['whole_milk', 'rolls/buns']",2
id_4320,"['butter', 'butter_milk', 'domestic_eggs']",3
id_4321,"['citrus_fruit', 'other_vegetables', 'brown_bread']",3
id_4324,"['tropical_fruit', 'pip_fruit', 'other_vegetables', 'misc_beverages']",4
id_4326,"['beef', 'yogurt', 'margarine']",3
id_4328,"['bottled_water', 'soda', 'napkins']",3
id_4329,"['citrus_fruit', 'pip_fruit', 'berries', 'house_keeping_products']",4
id_4330,"['other_vegetables', 'oil']",2
id_4331,"['dessert', 'soda', 'cake_bar', 'shopping_bags']",4
id_4332,"['oil', 'ketchup', 'coffee']",3
id_4334,"['root_vegetables', 'other_vegetables', 'butter', 'chocolate']",4
id_4337,"['cream_cheese', 'rolls/buns', 'fruit/vegetable_juice']",3
id_4341,"['whole_milk', 'coffee']",2
id_4342,"['nuts/prunes', 'yogurt', 'fruit/vegetable_juice', 'specialty_chocolate']",4
id_4343,"['chicken', 'frozen_meals', 'margarine', 'soda']",4
id_4344,"['tropical_fruit', 'frozen_vegetables']",2
id_4345,"['yogurt', 'vinegar']",2
id_4346,"['waffles', 'candy']",2
id_4347,"['chicken', 'cream_cheese', 'rice']",3
id_4349,"['rolls/buns', 'brown_bread']",2
id_4352,"['whole_milk', 'brown_bread', 'sugar']",3
id_4353,"['whole_milk', 'rolls/buns']",2
id_4354,"['whole_milk', 'yogurt']",2
id_4356,"['soda', 'chewing_gum', 'specialty_bar']",3
id_4357,"['frankfurter', 'canned_fish', 'napkins', 'newspapers']",4
id_4358,"['cat_food', 'bottled_water', 'hygiene_articles']",3
id_4359,"['grapes', 'soft_cheese', 'bottled_water']",3
id_4360,"['frankfurter', 'herbs']",2
id_4365,"['oil', 'soda', 'newspapers']",3
id_4366,"['finished_products', 'onions', 'salty_snack']",3
id_4367,"['curd', 'cat_food']",2
id_4369,"['whole_milk', 'specialty_cheese', 'frozen_vegetables']",3
id_4370,"['frozen_meals', 'shopping_bags']",2
id_4372,"['jam', 'hygiene_articles']",2
id_4375,"['chewing_gum', 'chocolate']",2
id_4377,"['frankfurter', 'yogurt', 'rolls/buns']",3
id_4378,"['other_vegetables', 'whole_milk', 'curd']",3
id_4379,"['pastry', 'soda']",2
id_4380,"['specialty_bar', 'hygiene_articles']",2
id_4381,"['butter_milk', 'frozen_dessert', 'soda', 'shopping_bags']",4
id_4382,"['tropical_fruit', 'pip_fruit', 'yogurt']",3
id_4383,"['chicken', 'pip_fruit', 'soda']",3
id_4385,"['uht-milk', 'coffee']",2
id_4388,"['root_vegetables', 'onions', 'shopping_bags']",3
id_4390,"['whole_milk', 'pastry']",2
id_4392,"['semi-finished_bread', 'seasonal_products']",2
id_4393,"['condensed_milk', 'frozen_dessert']",2
id_4396,"['butter_milk', 'photo/film']",2
id_4397,"['beef', 'whole_milk', 'yogurt', 'pastry']",4
id_4398,"['curd', 'brown_bread', 'canned_fruit', 'shopping_bags']",4
id_4400,"['other_vegetables', 'domestic_eggs']",2
